fecha,hora,estacion_meteorologica,temporada,temperatura,humedad,presion,dir_viento,vel_viento
2025-09-20,15,PARANA AERO,Primavera,24.0,69.0,1004.1,360.0,19.0
2025-09-20,16,PARANA AERO,Primavera,23.5,70.0,1003.2,20.0,13.0
2025-09-20,17,PARANA AERO,Primavera,23.8,68.0,1001.7,50.0,15.0
2025-09-20,18,PARANA AERO,Primavera,23.7,70.0,1000.8,20.0,19.0
2025-09-20,19,PARANA AERO,Primavera,22.3,70.0,1001.2,360.0,22.0
2025-09-20,20,PARANA AERO,Primavera,21.0,79.0,1001.3,360.0,19.0
2025-09-20,21,PARANA AERO,Primavera,20.6,82.0,1004.8,210.0,7.0
2025-09-20,22,PARANA AERO,Primavera,20.8,84.0,1005.7,180.0,26.0
2025-09-20,23,PARANA AERO,Primavera,18.0,88.0,1005.9,160.0,15.0
2025-10-10,0,PARANA AERO,Primavera,17.3,55.0,1015.7,0.0,0.0
2025-10-10,1,PARANA AERO,Primavera,17.1,56.0,1015.1,0.0,0.0
2025-10-10,2,PARANA AERO,Primavera,16.5,56.0,1014.9,360.0,7.0
2025-10-10,3,PARANA AERO,Primavera,15.9,56.0,1014.5,360.0,7.0
2025-10-10,4,PARANA AERO,Primavera,16.2,62.0,1014.6,360.0,15.0
2025-10-10,5,PARANA AERO,Primavera,17.0,63.0,1014.3,360.0,17.0
2025-10-10,6,PARANA AERO,Primavera,16.3,70.0,1014.6,360.0,13.0
2025-10-10,7,PARANA AERO,Primavera,16.4,72.0,1014.7,360.0,15.0
2025-10-10,8,PARANA AERO,Primavera,18.5,67.0,1015.2,360.0,17.0
2025-10-10,9,PARANA AERO,Primavera,21.0,59.0,1015.5,360.0,20.0
2025-10-10,10,PARANA AERO,Primavera,23.6,51.0,1015.4,360.0,30.0
2025-10-10,11,PARANA AERO,Primavera,25.1,46.0,1015.0,360.0,24.0
2025-10-10,12,PARANA AERO,Primavera,26.3,42.0,1014.4,360.0,24.0
2025-10-10,13,PARANA AERO,Primavera,28.1,36.0,1013.3,360.0,24.0
2025-10-10,14,PARANA AERO,Primavera,28.6,31.0,1012.2,360.0,24.0
2025-10-10,15,PARANA AERO,Primavera,29.1,32.0,1011.2,360.0,26.0
2025-10-10,16,PARANA AERO,Primavera,29.0,32.0,1010.3,20.0,28.0
2025-10-10,17,PARANA AERO,Primavera,28.2,38.0,1009.7,20.0,26.0
2025-10-10,18,PARANA AERO,Primavera,27.5,40.0,1009.3,30.0,26.0
2025-10-10,19,PARANA AERO,Primavera,25.5,48.0,1009.0,20.0,17.0
2025-10-10,20,PARANA AERO,Primavera,23.0,60.0,1008.9,360.0,13.0
2025-10-10,21,PARANA AERO,Primavera,22.0,63.0,1008.8,360.0,9.0
2025-10-10,22,PARANA AERO,Primavera,21.4,66.0,1008.9,50.0,6.0
2025-10-10,23,PARANA AERO,Primavera,20.2,68.0,1009.0,30.0,6.0
2025-10-20,0,PARANA AERO,Primavera,15.5,60.0,1021.1,20.0,11.0
2025-10-20,1,PARANA AERO,Primavera,15.8,54.0,1021.0,20.0,13.0
2025-10-20,2,PARANA AERO,Primavera,14.1,62.0,1020.9,20.0,11.0
2025-10-20,3,PARANA AERO,Primavera,14.5,57.0,1020.5,20.0,17.0
2025-10-20,4,PARANA AERO,Primavera,14.4,59.0,1020.1,20.0,19.0
2025-10-20,5,PARANA AERO,Primavera,14.0,63.0,1020.1,20.0,17.0
2025-10-20,6,PARANA AERO,Primavera,12.8,66.0,1020.3,50.0,11.0
2025-10-20,7,PARANA AERO,Primavera,13.5,63.0,1020.8,50.0,15.0
2025-10-20,8,PARANA AERO,Primavera,16.4,59.0,1021.2,30.0,26.0
2025-10-20,9,PARANA AERO,Primavera,18.0,49.0,1021.1,20.0,28.0
2025-10-20,10,PARANA AERO,Primavera,20.5,41.0,1020.8,20.0,33.0
2025-10-20,11,PARANA AERO,Primavera,22.0,35.0,1021.3,20.0,33.0
2025-10-20,12,PARANA AERO,Primavera,23.6,35.0,1020.0,360.0,31.0
2025-10-20,13,PARANA AERO,Primavera,24.4,34.0,1019.4,360.0,28.0
2025-10-20,14,PARANA AERO,Primavera,25.2,37.0,1018.4,360.0,26.0
2025-10-20,15,PARANA AERO,Primavera,25.9,35.0,1017.5,360.0,28.0
2025-10-20,16,PARANA AERO,Primavera,26.0,33.0,1016.6,360.0,26.0
2025-10-20,17,PARANA AERO,Primavera,25.8,33.0,1016.3,360.0,24.0
2025-10-20,18,PARANA AERO,Primavera,25.4,36.0,1015.7,360.0,26.0
2025-10-20,19,PARANA AERO,Primavera,24.2,41.0,1015.7,360.0,19.0
2025-10-20,20,PARANA AERO,Primavera,21.9,51.0,1016.3,360.0,9.0
2025-10-20,21,PARANA AERO,Primavera,20.9,48.0,1016.3,40.0,13.0
2025-10-20,22,PARANA AERO,Primavera,19.2,52.0,1016.7,20.0,11.0
2025-10-20,23,PARANA AERO,Primavera,18.3,60.0,1016.7,20.0,15.0
2025-11-10,0,PARANA AERO,Primavera,16.9,75.0,1021.2,0.0,0.0
2025-11-10,1,PARANA AERO,Primavera,16.5,79.0,1021.3,130.0,4.0
2025-11-10,2,PARANA AERO,Primavera,15.6,82.0,1021.1,0.0,0.0
2025-11-10,3,PARANA AERO,Primavera,15.2,85.0,1020.6,0.0,0.0
2025-11-10,4,PARANA AERO,Primavera,14.5,86.0,1020.5,0.0,0.0
2025-11-10,5,PARANA AERO,Primavera,14.2,85.0,1020.5,0.0,0.0
2025-11-10,6,PARANA AERO,Primavera,14.0,83.0,1020.4,0.0,0.0
2025-11-10,7,PARANA AERO,Primavera,15.3,79.0,1021.0,0.0,0.0
2025-11-10,8,PARANA AERO,Primavera,17.8,72.0,1021.8,90.0,6.0
2025-11-10,9,PARANA AERO,Primavera,20.9,57.0,1021.1,50.0,15.0
2025-11-10,10,PARANA AERO,Primavera,23.6,40.0,1020.9,50.0,17.0
2025-11-10,11,PARANA AERO,Primavera,24.3,38.0,1020.9,30.0,19.0
2025-11-10,12,PARANA AERO,Primavera,25.2,40.0,1019.8,360.0,17.0
2025-11-10,13,PARANA AERO,Primavera,26.0,38.0,1019.1,360.0,17.0
2025-11-10,14,PARANA AERO,Primavera,26.5,35.0,1018.2,360.0,19.0
2025-11-10,15,PARANA AERO,Primavera,26.8,33.0,1017.4,360.0,28.0
2025-11-10,16,PARANA AERO,Primavera,27.4,32.0,1016.8,360.0,15.0
2025-11-10,17,PARANA AERO,Primavera,27.0,35.0,1015.6,20.0,22.0
2025-11-10,18,PARANA AERO,Primavera,26.1,36.0,1014.9,50.0,20.0
2025-11-10,19,PARANA AERO,Primavera,25.8,36.0,1015.0,30.0,17.0
2025-11-10,20,PARANA AERO,Primavera,23.0,44.0,1015.1,50.0,9.0
2025-11-10,21,PARANA AERO,Primavera,21.3,54.0,1015.1,50.0,9.0
2025-11-10,22,PARANA AERO,Primavera,20.5,58.0,1015.2,50.0,7.0
2025-11-10,23,PARANA AERO,Primavera,19.2,64.0,1015.0,50.0,6.0
2025-11-20,0,PARANA AERO,Primavera,22.0,68.0,1008.5,0.0,0.0
2025-11-20,1,PARANA AERO,Primavera,20.2,71.0,1007.8,0.0,0.0
2025-11-20,2,PARANA AERO,Primavera,20.8,71.0,1007.3,0.0,0.0
2025-11-20,3,PARANA AERO,Primavera,19.6,74.0,1006.6,0.0,0.0
2025-11-20,4,PARANA AERO,Primavera,19.4,76.0,1006.2,20.0,4.0
2025-11-20,5,PARANA AERO,Primavera,19.5,73.0,1006.0,20.0,4.0
2025-11-20,6,PARANA AERO,Primavera,18.4,76.0,1005.9,0.0,0.0
2025-11-20,7,PARANA AERO,Primavera,19.0,77.0,1005.7,90.0,4.0
2025-11-20,8,PARANA AERO,Primavera,23.0,65.0,1006.0,360.0,13.0
2025-11-20,9,PARANA AERO,Primavera,26.4,55.0,1005.5,360.0,26.0
2025-11-20,10,PARANA AERO,Primavera,28.3,47.0,1004.7,360.0,30.0
2025-11-20,11,PARANA AERO,Primavera,29.8,45.0,1004.1,360.0,28.0
2025-11-20,12,PARANA AERO,Primavera,30.8,43.0,1003.3,360.0,31.0
2025-11-20,13,PARANA AERO,Primavera,31.5,42.0,1002.3,350.0,35.0
2025-11-20,14,PARANA AERO,Primavera,32.0,44.0,1001.3,360.0,35.0
2025-11-20,15,PARANA AERO,Primavera,32.3,43.0,1000.2,360.0,33.0
2025-11-20,16,PARANA AERO,Primavera,33.0,40.0,999.3,360.0,28.0
2025-11-20,17,PARANA AERO,Primavera,33.1,40.0,998.0,360.0,31.0
2025-11-20,18,PARANA AERO,Primavera,30.5,51.0,997.2,20.0,33.0
2025-11-20,19,PARANA AERO,Primavera,29.0,54.0,997.2,20.0,28.0
2025-11-20,20,PARANA AERO,Primavera,28.0,57.0,997.8,10.0,19.0
2025-11-20,21,PARANA AERO,Primavera,27.8,58.0,998.8,360.0,20.0
2025-11-20,22,PARANA AERO,Primavera,21.1,86.0,1004.9,140.0,44.0
2025-11-20,23,PARANA AERO,Primavera,19.2,94.0,1007.0,160.0,11.0
2025-12-10,0,PARANA AERO,Verano,19.4,79.0,1006.6,160.0,6.0
2025-12-10,1,PARANA AERO,Verano,18.5,85.0,1005.9,160.0,6.0
2025-12-10,2,PARANA AERO,Verano,18.2,87.0,1005.6,180.0,7.0
2025-12-10,3,PARANA AERO,Verano,16.8,90.0,1005.5,200.0,7.0
2025-12-10,4,PARANA AERO,Verano,16.6,92.0,1005.6,160.0,6.0
2025-12-10,5,PARANA AERO,Verano,16.4,93.0,1006.1,200.0,9.0
2025-12-10,6,PARANA AERO,Verano,17.2,92.0,1007.2,230.0,11.0
2025-12-10,7,PARANA AERO,Verano,19.0,88.0,1007.7,200.0,9.0
2025-12-10,8,PARANA AERO,Verano,21.6,84.0,1008.1,160.0,11.0
2025-12-10,9,PARANA AERO,Verano,22.9,84.0,1008.5,180.0,7.0
2025-12-10,10,PARANA AERO,Verano,25.1,72.0,1008.4,180.0,7.0
2025-12-10,11,PARANA AERO,Verano,26.5,58.0,1008.1,180.0,13.0
2025-12-10,12,PARANA AERO,Verano,27.3,56.0,1007.7,230.0,11.0
2025-12-10,13,PARANA AERO,Verano,27.8,52.0,1007.3,180.0,11.0
2025-12-10,14,PARANA AERO,Verano,29.7,47.0,1006.3,210.0,11.0
2025-12-10,15,PARANA AERO,Verano,29.3,48.0,1005.6,180.0,6.0
2025-12-10,16,PARANA AERO,Verano,30.7,48.0,1005.0,230.0,9.0
2025-12-10,17,PARANA AERO,Verano,30.5,47.0,1004.3,140.0,9.0
2025-12-10,18,PARANA AERO,Verano,30.6,45.0,1003.8,140.0,7.0
2025-12-10,19,PARANA AERO,Verano,29.8,48.0,1003.6,230.0,7.0
2025-12-10,20,PARANA AERO,Verano,27.0,56.0,1003.6,270.0,9.0
2025-12-10,21,PARANA AERO,Verano,25.5,61.0,1004.0,270.0,4.0
2025-12-10,22,PARANA AERO,Verano,24.8,67.0,1004.6,0.0,0.0
2025-12-10,23,PARANA AERO,Verano,23.2,73.0,1005.4,140.0,9.0
2025-12-20,0,PARANA AERO,Verano,25.8,70.0,1005.0,360.0,11.0
2025-12-20,1,PARANA AERO,Verano,25.1,73.0,1004.7,20.0,9.0
2025-12-20,2,PARANA AERO,Verano,24.7,74.0,1003.8,20.0,11.0
2025-12-20,3,PARANA AERO,Verano,25.3,73.0,1002.9,360.0,19.0
2025-12-20,4,PARANA AERO,Verano,25.1,73.0,1002.3,360.0,19.0
2025-12-20,5,PARANA AERO,Verano,25.0,74.0,1002.3,360.0,17.0
2025-12-20,6,PARANA AERO,Verano,25.0,73.0,1002.0,360.0,22.0
2025-12-20,7,PARANA AERO,Verano,26.5,68.0,1001.9,360.0,26.0
2025-12-20,8,PARANA AERO,Verano,26.6,69.0,1002.4,350.0,24.0
2025-12-20,9,PARANA AERO,Verano,25.4,81.0,1004.1,320.0,22.0
2025-12-20,10,PARANA AERO,Verano,22.1,92.0,1006.1,190.0,28.0
2025-12-20,11,PARANA AERO,Verano,19.9,99.0,1006.3,150.0,30.0
2025-12-20,12,PARANA AERO,Verano,19.6,99.0,1006.1,140.0,33.0
2025-12-20,13,PARANA AERO,Verano,19.8,99.0,1005.8,110.0,24.0
2025-12-20,14,PARANA AERO,Verano,20.5,95.0,1005.4,80.0,15.0
2025-12-20,15,PARANA AERO,Verano,21.0,95.0,1004.1,40.0,19.0
2025-12-20,16,PARANA AERO,Verano,21.6,94.0,1003.8,50.0,11.0
2025-12-20,17,PARANA AERO,Verano,21.8,95.0,1004.7,50.0,9.0
2025-12-20,18,PARANA AERO,Verano,21.4,95.0,1004.2,40.0,7.0
2025-12-20,19,PARANA AERO,Verano,21.3,95.0,1003.3,70.0,11.0
2025-12-20,20,PARANA AERO,Verano,21.4,95.0,1005.6,20.0,11.0
2025-12-20,21,PARANA AERO,Verano,21.0,95.0,1005.1,50.0,4.0
2025-12-20,22,PARANA AERO,Verano,20.9,92.0,1005.1,110.0,4.0
2025-12-20,23,PARANA AERO,Verano,20.2,90.0,1005.5,110.0,6.0
2026-01-10,0,PARANA AERO,Verano,20.0,98.0,1011.7,180.0,15.0
2026-01-10,1,PARANA AERO,Verano,19.6,98.0,1011.3,140.0,22.0
2026-01-10,2,PARANA AERO,Verano,19.2,97.0,1010.6,180.0,15.0
2026-01-10,3,PARANA AERO,Verano,19.4,96.0,1009.9,180.0,15.0
2026-01-10,4,PARANA AERO,Verano,19.1,96.0,1009.7,140.0,17.0
2026-01-10,5,PARANA AERO,Verano,19.0,97.0,1009.7,180.0,15.0
2026-01-10,6,PARANA AERO,Verano,18.7,95.0,1010.2,180.0,13.0
2026-01-10,7,PARANA AERO,Verano,18.7,93.0,1010.3,180.0,15.0
2026-01-10,8,PARANA AERO,Verano,19.1,87.0,1010.9,180.0,20.0
2026-01-10,9,PARANA AERO,Verano,19.2,84.0,1011.4,180.0,26.0
2026-01-10,10,PARANA AERO,Verano,19.7,81.0,1011.6,180.0,26.0
2026-01-10,11,PARANA AERO,Verano,21.1,71.0,1011.6,160.0,30.0
2026-01-10,12,PARANA AERO,Verano,24.0,58.0,1011.1,180.0,26.0
2026-01-10,13,PARANA AERO,Verano,24.8,55.0,1011.0,160.0,24.0
2026-01-10,14,PARANA AERO,Verano,25.3,51.0,1011.1,140.0,20.0
2026-01-10,15,PARANA AERO,Verano,25.3,50.0,1010.9,140.0,24.0
2026-01-10,16,PARANA AERO,Verano,25.5,52.0,1010.7,140.0,13.0
2026-01-10,17,PARANA AERO,Verano,24.7,56.0,1010.5,180.0,17.0
2026-01-10,18,PARANA AERO,Verano,24.5,60.0,1009.9,180.0,13.0
2026-01-10,19,PARANA AERO,Verano,24.8,58.0,1009.7,140.0,11.0
2026-01-10,20,PARANA AERO,Verano,23.8,63.0,1009.7,140.0,6.0
2026-01-10,21,PARANA AERO,Verano,21.6,73.0,1010.5,70.0,4.0
2026-01-10,22,PARANA AERO,Verano,20.9,77.0,1011.5,0.0,0.0
2026-01-10,23,PARANA AERO,Verano,20.2,81.0,1011.7,0.0,0.0
2026-01-20,0,PARANA AERO,Verano,18.3,62.0,1017.1,0.0,0.0
2026-01-20,1,PARANA AERO,Verano,17.4,66.0,1017.3,0.0,0.0
2026-01-20,2,PARANA AERO,Verano,16.0,71.0,1017.1,0.0,0.0
2026-01-20,3,PARANA AERO,Verano,15.5,72.0,1016.3,0.0,0.0
2026-01-20,4,PARANA AERO,Verano,14.8,76.0,1016.4,180.0,4.0
2026-01-20,5,PARANA AERO,Verano,14.7,77.0,1016.2,0.0,0.0
2026-01-20,6,PARANA AERO,Verano,14.6,80.0,1016.7,0.0,0.0
2026-01-20,7,PARANA AERO,Verano,15.2,71.0,1017.0,90.0,4.0
2026-01-20,8,PARANA AERO,Verano,17.6,67.0,1017.7,90.0,4.0
2026-01-20,9,PARANA AERO,Verano,20.2,59.0,1017.9,20.0,15.0
2026-01-20,10,PARANA AERO,Verano,23.4,51.0,1017.7,50.0,17.0
2026-01-20,11,PARANA AERO,Verano,24.5,41.0,1017.6,70.0,17.0
2026-01-20,12,PARANA AERO,Verano,25.8,39.0,1017.4,50.0,15.0
2026-01-20,13,PARANA AERO,Verano,26.0,38.0,1016.9,70.0,13.0
2026-01-20,14,PARANA AERO,Verano,27.1,41.0,1016.2,60.0,15.0
2026-01-20,15,PARANA AERO,Verano,27.8,39.0,1015.5,50.0,13.0
2026-01-20,16,PARANA AERO,Verano,28.0,39.0,1014.7,50.0,15.0
2026-01-20,17,PARANA AERO,Verano,28.2,36.0,1014.1,360.0,13.0
2026-01-20,18,PARANA AERO,Verano,28.0,35.0,1013.4,360.0,9.0
2026-01-20,19,PARANA AERO,Verano,27.4,40.0,1013.2,20.0,11.0
2026-01-20,20,PARANA AERO,Verano,26.2,43.0,1013.6,360.0,9.0
2026-01-20,21,PARANA AERO,Verano,24.8,55.0,1014.1,0.0,0.0
2026-01-20,22,PARANA AERO,Verano,23.4,59.0,1014.6,0.0,0.0
2026-01-20,23,PARANA AERO,Verano,23.0,63.0,1015.0,360.0,9.0
2026-02-10,0,PARANA AERO,Verano,18.4,96.0,1011.2,200.0,6.0
2026-02-10,1,PARANA AERO,Verano,18.4,96.0,1011.0,190.0,4.0
2026-02-10,2,PARANA AERO,Verano,18.2,97.0,1010.3,200.0,9.0
2026-02-10,3,PARANA AERO,Verano,18.2,97.0,1010.0,180.0,6.0
2026-02-10,4,PARANA AERO,Verano,17.9,97.0,1009.7,210.0,6.0
2026-02-10,5,PARANA AERO,Verano,17.4,98.0,1009.7,170.0,4.0
2026-02-10,6,PARANA AERO,Verano,16.9,97.0,1010.0,180.0,6.0
2026-02-10,7,PARANA AERO,Verano,16.7,97.0,1010.5,210.0,7.0
2026-02-10,8,PARANA AERO,Verano,18.5,91.0,1010.9,0.0,0.0
2026-02-10,9,PARANA AERO,Verano,21.5,85.0,1011.1,200.0,4.0
2026-02-10,10,PARANA AERO,Verano,23.7,76.0,1011.0,0.0,0.0
2026-02-10,11,PARANA AERO,Verano,25.7,66.0,1010.6,20.0,6.0
2026-02-10,12,PARANA AERO,Verano,27.8,57.0,1009.8,20.0,7.0
2026-02-10,13,PARANA AERO,Verano,29.3,51.0,1008.9,320.0,9.0
2026-02-10,14,PARANA AERO,Verano,30.1,48.0,1008.4,320.0,13.0
2026-02-10,15,PARANA AERO,Verano,30.6,46.0,1007.6,340.0,15.0
2026-02-10,16,PARANA AERO,Verano,30.8,45.0,1006.7,320.0,17.0
2026-02-10,17,PARANA AERO,Verano,30.8,45.0,1006.2,320.0,15.0
2026-02-10,18,PARANA AERO,Verano,31.1,46.0,1005.6,320.0,15.0
2026-02-10,19,PARANA AERO,Verano,30.4,47.0,1005.1,290.0,9.0
2026-02-10,20,PARANA AERO,Verano,28.5,55.0,1005.0,290.0,4.0
2026-02-10,21,PARANA AERO,Verano,27.0,63.0,1005.0,340.0,6.0
2026-02-10,22,PARANA AERO,Verano,25.9,69.0,1004.8,340.0,7.0
2026-02-10,23,PARANA AERO,Verano,25.1,72.0,1004.4,160.0,4.0
2026-02-20,0,PARANA AERO,Verano,21.1,85.0,1014.0,190.0,13.0
2026-02-20,1,PARANA AERO,Verano,20.9,87.0,1013.6,180.0,13.0
2026-02-20,2,PARANA AERO,Verano,20.4,92.0,1013.6,180.0,9.0
2026-02-20,3,PARANA AERO,Verano,20.2,92.0,1013.7,160.0,11.0
2026-02-20,4,PARANA AERO,Verano,19.8,92.0,1013.6,180.0,7.0
2026-02-20,5,PARANA AERO,Verano,19.6,92.0,1013.6,160.0,7.0
2026-02-20,6,PARANA AERO,Verano,19.2,96.0,1013.9,170.0,9.0
2026-02-20,7,PARANA AERO,Verano,18.8,98.0,1014.1,170.0,7.0
2026-02-20,8,PARANA AERO,Verano,19.8,98.0,1014.8,130.0,11.0
2026-02-20,9,PARANA AERO,Verano,20.7,98.0,1015.2,110.0,17.0
2026-02-20,10,PARANA AERO,Verano,22.0,90.0,1015.6,100.0,15.0
2026-02-20,11,PARANA AERO,Verano,22.6,86.0,1015.4,90.0,15.0
2026-02-20,12,PARANA AERO,Verano,24.8,74.0,1015.3,90.0,15.0
2026-02-20,13,PARANA AERO,Verano,25.2,72.0,1014.9,130.0,13.0
2026-02-20,14,PARANA AERO,Verano,27.2,64.0,1014.5,90.0,13.0
2026-02-20,15,PARANA AERO,Verano,28.2,59.0,1014.1,90.0,15.0
2026-02-20,16,PARANA AERO,Verano,29.4,52.0,1013.1,90.0,15.0
2026-02-20,17,PARANA AERO,Verano,28.4,52.0,1012.6,120.0,9.0
2026-02-20,18,PARANA AERO,Verano,28.6,53.0,1012.2,110.0,13.0
2026-02-20,19,PARANA AERO,Verano,27.8,57.0,1012.2,120.0,9.0
2026-02-20,20,PARANA AERO,Verano,25.3,63.0,1012.5,140.0,7.0
2026-02-20,21,PARANA AERO,Verano,23.7,71.0,1013.0,140.0,6.0
2026-02-20,22,PARANA AERO,Verano,22.6,76.0,1013.6,140.0,4.0
2026-02-20,23,PARANA AERO,Verano,21.8,80.0,1014.0,160.0,6.0
2026-03-10,0,PARANA AERO,Otoño,19.4,78.0,1016.9,70.0,4.0
2026-03-10,1,PARANA AERO,Otoño,18.9,78.0,1017.1,100.0,4.0
2026-03-10,2,PARANA AERO,Otoño,18.8,79.0,1016.9,0.0,0.0
2026-03-10,3,PARANA AERO,Otoño,18.5,77.0,1016.6,0.0,0.0
2026-03-10,4,PARANA AERO,Otoño,17.7,81.0,1016.7,140.0,7.0
2026-03-10,5,PARANA AERO,Otoño,17.0,81.0,1016.8,70.0,4.0
2026-03-10,6,PARANA AERO,Otoño,16.8,85.0,1017.3,50.0,9.0
2026-03-10,7,PARANA AERO,Otoño,16.4,88.0,1017.5,60.0,4.0
2026-03-10,8,PARANA AERO,Otoño,17.2,84.0,1018.4,60.0,9.0
2026-03-10,9,PARANA AERO,Otoño,19.1,72.0,1018.7,50.0,13.0
2026-03-10,10,PARANA AERO,Otoño,21.6,66.0,1018.6,50.0,11.0
2026-03-10,11,PARANA AERO,Otoño,23.0,62.0,1018.9,60.0,11.0
2026-03-10,12,PARANA AERO,Otoño,24.8,58.0,1018.6,70.0,17.0
2026-03-10,13,PARANA AERO,Otoño,25.6,54.0,1017.9,60.0,15.0
2026-03-10,14,PARANA AERO,Otoño,26.3,55.0,1017.5,110.0,17.0
2026-03-10,15,PARANA AERO,Otoño,27.1,51.0,1016.9,70.0,15.0
2026-03-10,16,PARANA AERO,Otoño,27.0,53.0,1016.5,90.0,17.0
2026-03-10,18,PARANA AERO,Otoño,25.8,55.0,1015.7,110.0,9.0
2026-03-10,19,PARANA AERO,Otoño,24.9,59.0,1015.6,90.0,7.0
2026-03-10,20,PARANA AERO,Otoño,22.2,75.0,1015.8,150.0,7.0
2026-03-10,21,PARANA AERO,Otoño,21.6,76.0,1015.9,130.0,4.0
2026-03-10,22,PARANA AERO,Otoño,21.0,76.0,1016.6,150.0,6.0
2026-03-10,23,PARANA AERO,Otoño,20.4,79.0,1016.3,130.0,7.0
2026-03-20,0,PARANA AERO,Otoño,21.2,75.0,1006.4,30.0,6.0
2026-03-20,1,PARANA AERO,Otoño,20.8,76.0,1006.3,140.0,4.0
2026-03-20,2,PARANA AERO,Otoño,18.8,82.0,1006.4,160.0,6.0
2026-03-20,3,PARANA AERO,Otoño,18.7,84.0,1006.4,110.0,4.0
2026-03-20,4,PARANA AERO,Otoño,19.2,85.0,1006.6,50.0,6.0
2026-03-20,5,PARANA AERO,Otoño,19.2,86.0,1006.6,50.0,7.0
2026-03-20,6,PARANA AERO,Otoño,18.8,88.0,1006.6,50.0,11.0
2026-03-20,7,PARANA AERO,Otoño,18.7,91.0,1006.8,50.0,11.0
2026-03-20,8,PARANA AERO,Otoño,19.7,91.0,1007.1,60.0,11.0
2026-03-20,9,PARANA AERO,Otoño,22.0,83.0,1007.0,50.0,17.0
2026-03-20,10,PARANA AERO,Otoño,24.6,72.0,1007.1,40.0,17.0
2026-03-20,11,PARANA AERO,Otoño,25.0,73.0,1006.9,20.0,15.0
2026-03-20,12,PARANA AERO,Otoño,24.4,77.0,1006.4,20.0,13.0
2026-03-20,13,PARANA AERO,Otoño,24.0,79.0,1005.6,20.0,11.0
2026-03-20,14,PARANA AERO,Otoño,23.9,82.0,1004.7,50.0,7.0
2026-03-20,15,PARANA AERO,Otoño,24.0,83.0,1003.3,90.0,9.0
2026-03-20,16,PARANA AERO,Otoño,25.0,82.0,1003.3,140.0,9.0
2026-03-20,17,PARANA AERO,Otoño,23.4,90.0,1001.8,140.0,11.0
2026-03-20,18,PARANA AERO,Otoño,23.0,99.0,1002.2,140.0,17.0
2026-03-20,19,PARANA AERO,Otoño,21.5,100.0,1004.3,270.0,7.0
2026-03-20,20,PARANA AERO,Otoño,21.8,96.0,1002.6,130.0,13.0
2026-03-20,21,PARANA AERO,Otoño,22.4,96.0,1002.2,110.0,15.0
2026-03-20,22,PARANA AERO,Otoño,22.5,98.0,1002.2,90.0,13.0
2026-03-20,23,PARANA AERO,Otoño,22.6,98.0,1001.6,90.0,22.0
2026-04-10,0,PARANA AERO,Otoño,15.5,83.0,1018.9,0.0,0.0
2026-04-10,1,PARANA AERO,Otoño,15.0,84.0,1019.3,0.0,0.0
2026-04-10,2,PARANA AERO,Otoño,14.6,85.0,1019.5,0.0,0.0
2026-04-10,3,PARANA AERO,Otoño,14.1,86.0,1019.3,0.0,0.0
2026-04-10,4,PARANA AERO,Otoño,13.5,88.0,1018.9,0.0,0.0
2026-04-10,5,PARANA AERO,Otoño,13.2,88.0,1018.7,0.0,0.0
2026-04-10,6,PARANA AERO,Otoño,12.7,92.0,1018.9,0.0,0.0
2026-04-10,7,PARANA AERO,Otoño,12.2,94.0,1019.3,0.0,0.0
2026-04-10,8,PARANA AERO,Otoño,12.8,91.0,1019.7,70.0,4.0
2026-04-10,9,PARANA AERO,Otoño,15.0,85.0,1020.0,50.0,6.0
2026-04-10,10,PARANA AERO,Otoño,17.9,72.0,1020.3,50.0,13.0
2026-04-10,11,PARANA AERO,Otoño,21.0,64.0,1020.2,20.0,11.0
2026-04-10,12,PARANA AERO,Otoño,22.6,56.0,1019.9,360.0,17.0
2026-04-10,13,PARANA AERO,Otoño,23.1,54.0,1019.2,20.0,13.0
2026-04-10,14,PARANA AERO,Otoño,24.3,50.0,1017.8,360.0,11.0
2026-04-10,15,PARANA AERO,Otoño,24.3,48.0,1017.4,340.0,17.0
2026-04-10,16,PARANA AERO,Otoño,24.1,46.0,1016.6,360.0,11.0
2026-04-10,17,PARANA AERO,Otoño,23.7,50.0,1016.2,360.0,9.0
2026-04-10,18,PARANA AERO,Otoño,23.4,52.0,1016.2,340.0,7.0
2026-04-10,19,PARANA AERO,Otoño,22.1,62.0,1016.1,360.0,6.0
2026-04-10,20,PARANA AERO,Otoño,20.8,68.0,1016.6,0.0,0.0
2026-04-10,21,PARANA AERO,Otoño,18.3,78.0,1016.9,0.0,0.0
2026-04-10,22,PARANA AERO,Otoño,17.4,81.0,1016.8,70.0,6.0
2026-04-10,23,PARANA AERO,Otoño,16.7,83.0,1017.2,0.0,0.0
2026-04-20,0,PARANA AERO,Otoño,20.2,85.0,1011.2,110.0,4.0
2026-04-20,1,PARANA AERO,Otoño,19.6,85.0,1011.0,0.0,0.0
2026-04-20,2,PARANA AERO,Otoño,19.4,85.0,1011.0,0.0,0.0
2026-04-20,3,PARANA AERO,Otoño,18.5,87.0,1011.2,180.0,6.0
2026-04-20,4,PARANA AERO,Otoño,18.1,88.0,1010.7,160.0,4.0
2026-04-20,5,PARANA AERO,Otoño,18.0,89.0,1010.8,0.0,0.0
2026-04-20,6,PARANA AERO,Otoño,18.5,89.0,1011.2,200.0,6.0
2026-04-20,7,PARANA AERO,Otoño,18.7,88.0,1011.6,160.0,6.0
